{{{0, 0, 1, 1}, {5.031689137055483, 5.6653437194704885, 6.472627151915461, 
   6.973084114103908}, {4.19022, 0.749, 0.09}}, 
 {{13.446711266019369, -117.49255001646968, 0}, 
  {13.456711266019369, -100.62462601968474, 0}, 
  {13.466711266019368, -92.11223479738223, 0}, 
  {13.476711266019368, -85.8309164440779, 0}, 
  {13.486711266019368, -80.73927094312795, 0}, 
  {13.496711266019368, -76.41761857240766, 0}, 
  {13.50671126601937, -72.64668287505734, 0}, 
  {13.51671126601937, -69.29472733214462, 0}, 
  {13.526711266019369, -66.27521628052553, 0}, 
  {13.536711266019369, -63.52767777248535, 0}, 
  {13.546711266019368, -61.00783840346466, 0}, 
  {13.556711266019368, -58.68211570291203, 0}, 
  {13.566711266019368, -56.52431304431602, 0}, 
  {13.576711266019368, -54.51350035743762, 0}, 
  {13.586711266019368, -52.63263907930048, 0}, 
  {13.59671126601937, -50.86763458674815, 0}, 
  {13.606711266019369, -49.206662604421005, 0}, 
  {13.616711266019369, -47.63968028236607, 0}, 
  {13.626711266019369, -46.158073697717455, 0}, 
  {13.636711266019368, -44.75438483418063, 0}, 
  {13.646711266019368, -43.42210921132192, 0}, 
  {13.65671126601937, -42.15552203150975, 0}, 
  {13.66671126601937, -40.94956542310548, 0}, 
  {13.67671126601937, -39.79973607120036, 0}, 
  {13.686711266019369, -38.7020120120184, 0}, 
  {13.696711266019369, -37.65277441462997, 0}, 
  {13.706711266019369, -36.648764967984334, 0}, 
  {13.716711266019368, -35.687023345514646, 0}, 
  {13.726711266019368, -34.764871813707614, 0}, 
  {13.736711266019368, -33.879863689965575, 0}, 
  {13.74671126601937, -33.02975605357068, 0}, 
  {13.75671126601937, -32.21250465955984, 0}, 
  {13.76671126601937, -31.42621964038028, 0}, 
  {13.776711266019369, -30.669168941878368 + 2.0985575638430635*^-7*I, 0}, 
  {13.786711266019369, -29.939749157495314, 0}, 
  {13.796711266019368, -29.23647697450944, 0}, 
  {13.806711266019368, -28.557981614099926, 0}, 
  {13.816711266019368, -27.90298483338332, 0}, 
  {13.82671126601937, -27.270302965953334, 0}, 
  {13.83671126601937, -26.658833501951523, 0}, 
  {13.84671126601937, -26.067545533415952, 0}, 
  {13.856711266019369, -25.495476513832244, 0}, 
  {13.866711266019369, -24.941730275034395, 0}, 
  {13.876711266019369, -24.405463464064372, 0}, 
  {13.886711266019368, -23.885886988624883, 0}, 
  {13.896711266019368, -23.382260611484625, 0}, 
  {13.90671126601937, -22.893886846322527, 0}, 
  {13.91671126601937, -22.42011432357601, 0}, 
  {13.92671126601937, -21.960326151301636, 0}, 
  {13.936711266019369, -21.513939738802478, 0}, 
  {13.946711266019369, -21.080409998603876, 0}, 
  {13.956711266019369, -20.659217404491045, 0}, 
  {13.966711266019368, -20.249874791168953, 0}, 
  {13.976711266019368, -19.851918460795762, 0}, 
  {13.98671126601937, -19.4649115066116, 0}, {13.99671126601937, 
   -19.088439960643345, 0}, {14.00671126601937, -18.722108901317597, 0}, 
  {14.01671126601937, -18.365545938143114, 0}, 
  {14.026711266019369, -18.01839544895806, 0}, 
  {14.036711266019369, -17.680322436916125, 0}, 
  {14.046711266019368, -17.351004947848345, 0}, 
  {14.056711266019368, -17.030137116141947, 0}, 
  {14.066711266019368, -16.71742985068316, 0}, 
  {14.076711266019368, -16.412605302564323, 0}, 
  {14.08671126601937, -16.11539838299105, 0}, 
  {14.09671126601937, -15.825557875974079, 0}, 
  {14.106711266019369, -15.542841849958116, 0}, 
  {14.116711266019369, -15.267019330267143, 0}, 
  {14.126711266019369, -14.997871198452447, 0}, 
  {14.136711266019368, -14.735184812967216, 0}, 
  {14.146711266019368, -14.478758746650733, 0}, 
  {14.156711266019368, -14.22839972094768, 0}, 
  {14.16671126601937, -13.983922137130369, 0}, 
  {14.17671126601937, -13.745146436198306, 0}, 
  {14.186711266019369, -13.511903157984968, 0}, 
  {14.196711266019369, -13.284026699763135, 0}, 
  {14.206711266019369, -13.061360018644775, 0}, 
  {14.216711266019368, -12.843750869325564, 0}, 
  {14.226711266019368, -12.631051916244138, 0}, 
  {14.236711266019368, -12.423124752445817, 0}, 
  {14.246711266019368, -12.219832351241172, 0}, 
  {14.24671126601937, -12.219832400269688, 0}, 
  {14.25671126601937, -12.021044701459545, 0}, 
  {14.26671126601937, -11.826636050676065, 0}, 
  {14.276711266019369, -11.636485025765817, 0}, 
  {14.286711266019369, -11.450450167336067, 0}, 
  {14.296711266019368, -11.268491813275666, 0}, 
  {14.306711266019368, -11.090427570823113, 0}, 
  {14.316711266019368, -10.916176003945363, 0}, 
  {14.32671126601937, -10.745635982079957, 0}, 
  {14.33671126601937, -10.578708571918165, 0}, 
  {14.34671126601937, -10.41529823045385, 0}, 
  {14.356711266019369, -10.25531372829323, 0}, 
