"{2, 2, 2, 2}","{10.88840833194061, 10.88840833194061, 10.88840833194061, 10.88840833194061}","{4.23}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"{21.77781666388122, 415.06543151493736}","{21.787816663881223, 317.67488462746076}","{21.79781666388122, 236.03844296848342}","{21.807816663881223, 168.98384221007194}","{21.81781666388122, 115.84276184006757}","{21.827816663881222, 74.36723907956821}","{21.83781666388122, 44.80477376337933}","{21.847816663881222, 22.965270414558518}","{21.85781666388122, 7.049122877389664}","{21.86781666388122, -1.403908138998986}","{21.877816663881223, -5.892712865573117}","{21.887816663881225, -5.5758547496448045}","{21.897816663881223, -1.4646271068256738}","{21.907816663881224, 5.8622196176263515}","{21.917816663881222, 15.787309698678882}","{21.927816663881224, 25.367385667755343}","{21.93781666388122, 39.48597823955214}","{21.947816663881223, 51.669321458631885}","{21.95781666388122, 62.48225058868081}","{21.967816663881223, 81.79488536657556}","{21.97781666388122, 95.97756609872135}","{21.987816663881222, 110.22602368325278}","{21.99781666388122, 125.38588985994653}","{22.007816663881222, 140.69946823411885}","{22.01781666388122, 152.64119808263547}","{22.02781666388122, 166.21592400989107}","{22.037816663881223, 176.75205216863412}","{22.047816663881225, 187.9925014446838}","{22.057816663881223, 200.1879120564746}","{22.067816663881224, 207.6111447204247}","{22.077816663881222, 217.47344013570205}","{22.087816663881224, 224.7325105728412}","{22.097816663881222, 233.1218371079849}","{22.107816663881223, 237.23657132883636}","{22.11781666388122, 240.65289334392185}","{22.127816663881223, 248.65270613542566}","{22.13781666388122, 253.46592328665588}","{22.147816663881223, 255.8392890926266}","{22.15781666388122, 258.0952749979158}","{22.167816663881222, 258.23722935074}","{22.17781666388122, 258.90346119175496}","{22.18781666388122, 258.0201338592818}","{22.197816663881223, 259.29124620136673}","{22.207816663881225, 259.36068675641957}","{22.217816663881223, 255.30915304610573}","{22.227816663881224, 253.88281348547685}","{22.237816663881222, 252.819583342074}","{22.247816663881224, 241.51179101161244}","{22.257816663881222, 248.6630375904519}","{22.267816663881224, 264.92546976020947}","{22.27781666388122, 239.60462115438463}","{22.287816663881223, 237.24841122875483}","{22.29781666388122, 230.94184565541423}","{22.307816663881223, 226.67399943804594}","{22.31781666388122, 222.53786205786736}","{22.327816663881222, 219.33820601122028}","{22.33781666388122, 222.63449159572826}","{22.347816663881222, 209.24991459524483}","{22.35781666388122, 208.33004236764646}","{22.36781666388122, 236.66024838153191}","{22.377816663881223, 197.08864034094313}","{22.387816663881225, 188.37603046740713}","{22.397816663881223, 184.5837453513368}","{22.407816663881224, 180.13207385254407}","{22.417816663881222, 176.02395465703705}","{22.427816663881224, 172.17815736739817}","{22.43781666388122, 167.42930710749505}","{22.447816663881223, 162.5182242936889}","{22.45781666388122, 157.840107863728}","{22.467816663881223, 153.07500004422644}","{22.47781666388122, 149.76006257892197}","{22.487816663881222, 146.39959993408883}","{22.49781666388122, 142.7407485069989}","{22.507816663881222, 139.29626783823142}","{22.51781666388122, 135.2699180873533}","{22.52781666388122, 132.5691813077832}","{22.537816663881223, 129.2669041557009}","{22.54781666388122, 124.94997350363894}","{22.557816663881223, 123.2067360492814}","{22.56781666388122, 106.98977821849962}","{22.577816663881222, 118.91313709939948}","{22.58781666388122, 116.57437244217033}","{22.597816663881222, 114.33040004301665}","{22.607816663881223, 112.5238442379727}","{22.61781666388122, 110.72278713910072}","{22.627816663881223, 108.4074321331803}","{22.63781666388122, 106.6902068630904}","{22.647816663881223, 104.89178660219642}","{22.65781666388122, 105.345478156804}","{22.667816663881222, 104.47599618821926}","{22.67781666388122, 103.77143601404714}","{22.68781666388122, 103.19364185279858}","{22.697816663881223, 102.19471395964064}","{22.70781666388122, 101.34528522844306}","{22.717816663881223, 100.6936858019721}","{22.72781666388122, 100.59045854255226}","{22.737816663881222, 101.14561657354483}","{22.74781666388122, 101.26435842810918}","{22.757816663881222, 102.32151828925129}","{22.76781666388122, 101.88517725112024}"
